T2009110013    01                                      02-JUN-2023 19:48:2702-JUN-2023 19:53:01 1 252 618999999999999999999999999 19999999999999921 1 491389999 4 0 8 2 2 2 2 3999999 2 1 5 2 3 7 2 5 6 2 2 4999999 1 5 5 2 6 8 2 5 6
T2007120023    01                                      02-JUN-2023 12:23:1802-JUN-2023 12:29:44 1 25511669999999999999999999999999999999999 6999920 1 1 2389999 7 3 8 2 2 2 3 7999999 2 2 4 2 010 2 5 7 2 4 9999999 1 9 5 2 510 2 610
C2017067657    01                                      02-JUN-2023 11:34:5602-JUN-2023 11:40:48 1 246 36899999999999999999999999999999999999999 119 1 1 2 799 8 3 3 2 3 2 2 2 4 2 2 4 2 2 4 2 2 6 2 2 4 2 2 4 2 2 6999999999999 2 4 6
C2023030323    01                                      03-JUN-2023 12:31:4503-JUN-2023 12:38:12 2 262 5639999999999999999999999999999 4999999999919 1 1 1 1 299 5 1 5 2 1 2 1 5999999 2 2 5 2 1 6 2 3 7 2 4 4 2 3 5 1 6 4 1 5 5999999
T2011030497    01                                      02-JUN-2023 13:41:4002-JUN-2023 13:48:00 2 25212 99999999999 2999999999999999999999999999911 29999 1 199 8 2 5 2 3999999999999 2 2 7 2 2 9 2 2 9 2 2 8 2 3 8 1 8 3 2 2 9 2 2 8
C2019080326    01                                      02-JUN-2023 13:52:2502-JUN-2023 13:56:09 1 25510639999999999999999999999999999 5999999999919 1 1 2 799 6 4 4 0 3 2 2 4 3 2 8 8 1 3 8 2 8 8999999 1 7 3999999 2 8 8 1 5 5 2 8 3
T2015050039    01                                      03-JUN-2023 02:45:5203-JUN-2023 02:52:57 1 261 1669999999999999999999999999999999999 7999910 1 4 1389999 2 4 6 1 2 2 4 5 2 4 6 2 4 5999999 2 4 6 2 4 6 2 4 7 1 7 4999999 2 4 6
C2017060184    01                                      03-JUN-2023 17:16:5603-JUN-2023 17:19:58 1 281 864999999999999999999999999999999 49999999919 1 1 1 799 8 2 2 5 4 1999999 2 5 7 2 5 7999999 2 5 7 2 5 5 2 5 7 1 7 5 2 5 7 2 5 7
C2017061274    01                                      02-JUN-2023 11:58:2102-JUN-2023 12:12:47 1 135 265999999999999999999999999999999991399999920 191 1 4 299 3 3 3 4 1999999 1 4 4 1 5 5 1 4 4 1 3 3 2 4 4 1 4 5999999 1 4 4 1 4 4
T2022010541    01                                      02-JUN-2023 12:03:5102-JUN-2023 12:07:56 1 288116599999999999999999999999999999999 699999920 29999219999 3 4 4 2 1 2 5 5 2 5 4 2 5 6999999 2 5 5 1 7 4 1 4 4 2 8 7 1 7 3999999
C2017060530    01                                      03-JUN-2023 14:20:2903-JUN-2023 14:24:07 1 273 464999999999999999999999999999999129999999919 1 1 1 699 8 6 6 6 4 1 2 6 6 2 6 6 2 6 6 2 6 6999999 2 6 6999999 2 6 6 2 7 6 2 7 6
C2017060937    01                                      02-JUN-2023 16:39:1302-JUN-2023 16:44:17 1 2611118999999999999999999999999 19999999999999911 1 2 1 2 199 0 7 3 1 1 2 6 6 2 6 8 2 6 6999999 2 7 8 2 6 6999999 1 8 7 1 8 7 2 6 6
T2015070062    01                                      02-JUN-2023 16:45:1902-JUN-2023 16:48:08 1 2741164999999999999999999999999999999 59999999918 1 2 1 2 299 5 7 6 4 1 1 7 5999999 1 7 5 1 6 5 1 7 6 1 7 5 1 7 5999999 1 7 5 1 6 5
T2015040192    01                                      02-JUN-2023 16:55:1002-JUN-2023 17:05:10 1 139 1669999999999999999999999999999999999 2999919 1 2 1 2 199 1 9 3 1 1 2 3 8 2 310 1 8 5999999 2 810 1 5 5 1 8 5999999 1 8 5 2 3 3
C202071346     01                                      02-JUN-2023 15:17:5202-JUN-2023 15:30:22 2 243 4 59999 1999999999999999999999999999999999919 1 2 1 2 299 3 8 5 4 1999999 2 0 8999999 2 0 7 2 4 8 1 4 4 2 4 7 1 8 4 1 8 7 2 4 7
C2020120389    01                                      03-JUN-2023 08:53:5803-JUN-2023 08:58:01 1 2801067999999999999999999999999999999999999 19918 1 2 1969996 0 3 2 1 2 2 5 5999999 2 0 5 1 5 5 1 5 5 1 5 6 2 5 5999999 1 0 0 2 5 5
C2017064300    01                                      02-JUN-2023 12:02:4002-JUN-2023 12:06:15 2 178 964999999999999999999999999999999149999999918 1 1 1 79996 0 0 2 2 2999999 2 1 7 2 0 5 2 2 6 2 7 3 1 5 5 2 3 5 1 7 2 1 7 5999999
C2019081128    01                                      02-JUN-2023 12:56:4402-JUN-2023 13:04:20 1 2691265999999999999999999999999999999991099999921 1 1 1 79996 5 5 4 4 1 2 0 3999999 2 0 5 2 0 6 2 1 8 1 6 5 2 5 8999999 1 5 5 1 5 4
C2023030324    01                                      02-JUN-2023 11:30:0502-JUN-2023 11:37:32 1 173 4639999999999999999999999999999 2999999999919 1 1 1 1 299 6 0 6 2 2999999 2 010 2 0 8 2 0 7999999 1 7 6 2 7 7 110 7 1 7 6 2 7 7
C2017070418    01                                      02-JUN-2023 11:56:1302-JUN-2023 12:01:59 1 161 466999999999999999999999999999999999910999919 1 2 1359999 0 6 1 1 1 2 1 5999999 2 0 3 2 0 5 210 5 1 5 1 2 1 8999999 110 5 2 3 5
C2017069963    01                                      02-JUN-2023 11:35:5002-JUN-2023 11:44:04 1 1541263999999999999999999999999999912999999999916 1 2 1 799 8 5 5 5 4 1 2 8 0 2 0 7 2 0 5 2 0 5 1 8 7 1 8 5 1 8 5999999999999 1 6 5
T2007120489    01                                      02-JUN-2023 14:02:3802-JUN-2023 14:10:59 2 2611264999999999999999999999999999999179999999919 1 2 1 799 8 3 3 3 4 1 2 0 3999999 2 0 4 2 0 6 2 0 3 1 6 7 2 6 8 1 4 0999999 2 4 7
C2017070935    01                                      02-JUN-2023 13:26:0502-JUN-2023 13:33:16 1 266 46899999999999999999999999999999999999999 820 1 2 1 2 199 3 7 4 4 2 2 0 5 2 0 6 2 0 2999999 2 4 8 1 7 6 2 5 7 1 7 4 1 7 6999999
T2007120099    01                                      03-JUN-2023 10:46:0103-JUN-2023 11:01:13 1 137 5639999999999999999999999999999 7999999999912 1 2 1 2 199 0 6 0 1 1999999 2 3 7 2 0 5999999 2 6 8 1 6 6 2 7 6 1 8 6 1 7 6 2 6 6
C2018020334    01                                      03-JUN-2023 12:18:0703-JUN-2023 12:24:32 2 143 2639999999999999999999999999999 29999999999 8 1 2 1 2 299 0 6 0 1 1 2 8 0 2 010 2 0 1 2 0 6 2 010 110 1 1 8 0999999 110 0999999
