C2017030001    999999999999999999999999999999999999999923-MAR-2017 19:36:1423-MAR-2017 19:44:29 1 2 4 1 199 4 4 1 4 4 4 4 3 4 5 2 0 599 499 4 49221 3 3 392 3 3 3 2 5 1 299 157 7999999 2 2 2206999999 799999910999999999999999999999999999999999999 799999910999999999999999999999999999999999999 1 1 1 223 6 2
C2017030002    999999999999999999999999999999999999999925-MAR-2017 20:52:1625-MAR-2017 21:00:24 1 3 4 1 299 3 4 8 3 3 3 4 4 3 3 3 3 399 499 3 392 1 3 3 392 2 2 2 2 2 799 8 364 699 2 299 5 24019999996599999999999999999999999999999999 399999999996599999999999999999999999999999999 39999999999 2 1 2 2 0 9 1
C2017030004    999999999999999999999999999999999999999923-MAR-2017 17:26:2423-MAR-2017 17:31:59 1 2 3 1 299 2 4 2 3 2 2 2 3 5 5 4 4 299 599 2 392 4 3 3 392 2 2 1 4 521 299 180 699 3 299 2 290190299967999999999999999999999999999999999999 199999967999999999999999999999999999999999999 1999999 3 2 3 1 0 8 2
C2017030005    999999999999999999999999999999999999999927-MAR-2017 20:44:4127-MAR-2017 20:52:23 1 1 4 1 199 4 3 4 4 4 3 4 4 4 3 3 5 499 399 3 49221 3 4 392 3 3 2 1 5 1 299 155 7999999 1 3 22069999996599999999999999999999999999999999 499999999996599999999999999999999999999999999 49999999999 1 1 2 1 0 6 1
C2017030006    999999999999999999999999999999999999999923-MAR-2017 20:23:3923-MAR-2017 20:41:33 1 2 2 1 199 4 2 8 3 3 3 4 4 7 5 4 5 299 399 3 321 2 4 4 392 2 2 1 1 5 799 8 135 7999999 1 2 220799999965999999999999999999999999999999991399999999996599999999999999999999999999999999139999999999 3 1 1 222 7 1
C2017030007    999999999999999999999999999999999999999923-MAR-2017 17:13:0523-MAR-2017 17:19:38 2 1 5 1 1 2 3 3 1 3 3 3 3 3 6 3 2 199 499 4 3 39221 2 3 392 3 2 3 3 5 799 8 171 7999999 1 2 230199999967999999999999999999999999999999999999 199999967999999999999999999999999999999999999 199999993 1 3 123 7 2
C2017030008    999999999999999999999999999999999999999924-MAR-2017 11:22:4724-MAR-2017 11:36:56 2 2 3 1 399 2 3 8 2 2 2 3 3 7 5 5 699 199 4 3 3 2 1 4 3 392 2 2 1 3 5 2 299 142 699 3 199 2 2906999105639999999999999999999999999999 499999999999999639999999999999999999999999999 499999999999999 2 2 2 2 1 9 2
C2017030009    999999999999999999999999999999999999999923-MAR-2017 21:04:0823-MAR-2017 21:17:00 2 2 4 1 199 4 1 2 4 4 4 4 4 4 4 4 399 499 4 3 3 1 2 3 3 3 1 3 3 4 1 5 1 299 333 7999999 1 2 2906999102289999999999999999999999999999999999999999 299 899999999 3999999999999999999999999999999999991 1 2 223 6 1
C2017030010    999999999999999999999999999999999999999924-MAR-2017 08:03:0324-MAR-2017 08:18:44 1 3 4 1 199 314 4 2 2 2 3 4 8 6 4 7 399 499 2 321 1 4 4 392 2 3 2 3 421 299 174 7999999 1 2 2601999999669999999999999999999999999999999999 5999999996599999999999999999999999999999999 39999999999 2 1 1 123 7 1
C2017030011    999999999999999999999999999999999999999924-MAR-2017 13:23:2224-MAR-2017 13:33:27 2 3 4 1 399 3 3 4 2 2 3 3 3 8 5 4 899 299 4 3 39221 3 4 392 2 2 1 2 6 799 8 162 699 2 299 2 210499999967999999999999999999999999999999999999359999996799999999999999999999999999999999999935999999 2 1 2 123 7 2
C2017030012    999999999999999999999999999999999999999923-MAR-2017 22:14:5023-MAR-2017 22:24:31 1 2 4 2 299 4 1 4 4 4 4 4 4 2 1 1 1 399 499 4 4 121 1 3 392 3 3 4 1 3 1 199 358 7999999 2 1 1906999303 499 29999999999999999999999999999999999999999 499 2999999999999999999999999999999999999999994 1 1 2 211 1
C2017030014    999999999999999999999999999999999999999924-MAR-2017 06:11:4224-MAR-2017 06:18:32 2 2 4 1 199 314 4 2 3 3 3 2 7 5 7 599 299 4 2 39292 3 3 392 2 2 1 3 5 79924 182 699 2 299 1 23029999996899999999999999999999999999999999999999 899996899999999999999999999999999999999999999 89999 2 1 3 122 6 1
C2017030016    999999999999999999999999999999999999999924-MAR-2017 07:33:4924-MAR-2017 07:38:02 1 2 4 1 199 4 2 4 4 4 4 4 4 0 0 0 0 399 499 4 492 2 3 2 392 3 3 2 2 5 799 8 378 7999999 1 5 57019999996599999999999999999999999999999999169999999999659999999999999999999999999999999916999999999993 2 79923 6 1
C2017030018    999999999999999999999999999999999999999923-MAR-2017 20:08:3823-MAR-2017 20:18:17 2 2 3 4 199 49898 4 4 4 4 4 0 1 1 099 399 4 4 492 2 1 4 3 1 3 3 4 1 6 1 299 354 5 1999999 2 2214999999 99999999999 299999999999999999999999999999999 99999999999 29999999999999999999999999999999993 1 8 122 5 1
C2017030019    999999999999999999999999999999999999999925-MAR-2017 07:45:0325-MAR-2017 07:56:50 2 2 4 1 199 2 3 4 2 2 2 3 310 7 7 999 299 4 2 321 1 4 4 3 2 1 2 1 3 521 199 176 7999999 2 2 23029999996599999999999999999999999999999999 699999999996599999999999999999999999999999999 69999999999 2 1 2 1 0 6 2
