T2008120004    01                                      09-MAY-2019 23:24:0809-MAY-2019 23:31:19 2 40 20 20 20 3 2 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 1 1 0 0 0 0 0 0 1 0 0 0 0 5 8 2 7 9189999999999999999999999999999 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 499999999999999999999999999999999999999 2 3 2 1-5 0 1 1 1 1 1 1 3 1 1 3 3 3 6 32199 6 8 1 59999
C2017062101    01                                      10-MAY-2019 16:01:2310-MAY-2019 16:07:39 1 60 20 70 50 2 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 1 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 8 5 2 7 1 31899999999999999999999999999 0 0 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 413129999999999999999999999999999999999 3 2 2 1-5-5 1 2 2 2 1 1 3 3 1 2 2 6 5 32199 7 8 1 59999
C2018005087    01                                      10-MAY-2019 16:01:1610-MAY-2019 16:07:55 2 30 30 40 30 4 1 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 899999999999999999999999999999999999999 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 4999999999999999999999999999999999999 5 4 1 1-5-3 1 1 2 3 1 1 1 1 1 4 4 1 1 1 796 6 9 1 1 2 1
C2017063918    01                                      10-MAY-2019 16:03:2610-MAY-2019 16:11:21 6 40 20 20 20 3 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 8 2 5 911999999999999999999999999999999 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 6999999999999999999999999999999999999 3 3 2 2-5-1 1 3 2 1 1 1 4 4 3 2 2 6 6 32399 6 6 1 59999
C2017071173    01                                      10-MAY-2019 16:07:1410-MAY-2019 16:11:55 5 30 10 20 10 2 3 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 2 8999999999999999999999999999999999999 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 6999999999999999999999999999999999999 3 5 2 2-5-1 1 2 2 2 1 2 2 2 2 3 3 3 3 396 8 6 4 2 1 2 2
T2011040421    01                                      10-MAY-2019 16:06:3310-MAY-2019 16:12:32 6 40 40 60 40 2 2 09999999999999999999999999999999999999999 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 599999999999999999999999999999999999999 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 010 6999999999999999999999999999999999999 2 2 298-5-5 1 2 2 2 2 2 2 2 2 2 2 5 5 52199 6 9 2 59999
T2011050306    01                                      10-MAY-2019 16:01:2310-MAY-2019 16:14:13 8 70 70 70 50 2 4 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 8 5 79999999999999999999999999999999999 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 6 4139999999999999999999999999999999999 5 5 1 3-5 0 2 3 3 3 3 1 3 3 3 4 4 1 1 1 199 6 1 1 59999
T2015050118    01                                      10-MAY-2019 16:03:5710-MAY-2019 16:15:19 9 50 70 70 60 3 3 4 1 1 1 0 1 0 0 1 0 0 0 1 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 013 5 22299999999999999999999999999999999 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 6 7 49999999999999999999999999999999999 2 2 4 1-5 0 2 2 4 3 2 1 2 2 1 4 3 3 3 3 199 6 6 2 1 2 1
T2011120129    01                                      10-MAY-2019 16:09:0510-MAY-2019 16:20:12 9 20100 80 80 4 1 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 8 5999999999999999999999999999999999999 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 4999999999999999999999999999999999999 2 2 2 3-5-5 1 2 1 4 2 2 1 1 1 3 3 6 6 6 299 5 4 1 1 2 1
T2009120566    01                                      10-MAY-2019 16:17:3910-MAY-2019 16:24:27 5 30 40 40 30 4 3 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 899999999999999999999999999999999999999 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 4999999999999999999999999999999999999 3 2 2 2-5-3 1 2 2 2 2 1 1 1 1 4 3 2 2 3 199 7 9 2 59999
